region,version,rank,code,count,percent
C7,A,8,a2,3,3.0303030303030303
C7,A,9,a,1,1.0101010101010102
C7,A,10,a4,1,1.0101010101010102
C7,B,1,c,28,35.0
C7,B,2,a1,17,21.25
C7,B,3,b2,12,15.0
C7,B,4,b1,12,15.0
C7,B,5,a3,6,7.5
C7,B,6,a2,3,3.75
C7,B,7,a,1,1.25
C7,B,8,a4,1,1.25
C7,C,1,c,28,35.44303797468354
C7,C,2,a1,17,21.518987341772153
C7,C,3,b2,12,15.189873417721518
C7,C,4,b1,12,15.189873417721518
C7,C,5,a3,6,7.594936708860759
C7,C,6,a2,3,3.7974683544303796
C7,C,7,a4,1,1.2658227848101267
D8,A,1,a4b5,20,20.2020202020202
D8,A,2,a4,11,11.11111111111111
D8,A,3,a3,11,11.11111111111111
D8,A,4,N,7,7.070707070707071
D8,A,5,a3b5,6,6.0606060606060606
D8,A,6,a1,4,4.040404040404041
D8,A,7,a4b1,4,4.040404040404041
D8,A,8,a6b5,3,3.0303030303030303
D8,A,9,a7b5,3,3.0303030303030303
